"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U63022UP2002PTC026781","5-07-2002","LAMBARDAR ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,800,000.00","4,800,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL.-TOR P.O.-IRADAT NAGARSHAMSHABAD TEH.- FATEHABAD, AGRA Uttar Pradesh INDIA 283112","Indian Non-Government Company"
"U63022UP2002PTC026800","15-07-2002","GANGA DEVI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","18,000,000.00","17,208,150.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","YADAV SADANETAH ROAD SHIKOHABAD Uttar Pradesh INDIA 205135","Indian Non-Government Company"
"U63022UP2002PTC026803","16-07-2002","KANODIA COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,400,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","50-A TARA KUTIR ROAD LUKERGANJ ALLAHABAD Uttar Pradesh INDIA 211001","Indian Non-Government Company"
"U63022UP2002PTC026899","3-09-2002","SUGANDHI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","5,980,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","33 SHIVPURI BALKESHWAR AGRA Uttar Pradesh INDIA 282005","Indian Non-Government Company"
"U63022UP2002PTC026909","6-09-2002","PARAMSUKH COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","4,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","67 AGRA GATE SHIKOHAAD Uttar Pradesh INDIA 205135","Indian Non-Government Company"
"U63022UP2002PTC026932","17-09-2002","GIRRAJ COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,000,000.00","6,580,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE KANTHRIMAINPURI ROAD SHIKOHABAD Uttar Pradesh INDIA 205135","Indian Non-Government Company"
"U63022UP2002PTC026942","19-09-2002","GARG PRESERVATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,500,000.00","4,356,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","GARI RAMI LINK MARG BHAGUPUR ETMADPUR Uttar Pradesh INDIA 283202","Indian Non-Government Company"
"U63022UP2002PTC026971","1-10-2002","D.S.RICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","RAMPURA CENTRAL JAIL FATEHGARH FARUKHABAD Uttar Pradesh INDIA 209601","Indian Non-Government Company"
"U63022UP2002PTC027038","8-11-2002","SHYAMA ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SAHPAUHATRAS HATHRAS Uttar Pradesh INDIA 282010","Indian Non-Government Company"
"U63022UP2002PTC027051","13-11-2002","SALARPUR COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","28,000,000.00","27,445,500.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE DHINDHORA, POST DEWA, BARABANKI Uttar Pradesh INDIA 225301","Indian Non-Government Company"
"U63022UP2002PTC027073","21-11-2002","LATA SHEETALAYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","Mohalla Pathkana Kannauj Uttar Pradesh INDIA 209726","Indian Non-Government Company"
"U63022UP2003PLC027574","3-06-2003","SURAJMAL COLD STORAGE LIMITED","ACTIVE","Public","Company Limited by Shares","5,000,000.00","4,550,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","PALTU KI PIYAUKHANDOLI TEH ETMADPUR AGRA Uttar Pradesh INDIA 282003","Indian Non-Government Company"
"U63022UP2003PTC027247","13-02-2003","NEEDA DEVI RICE MILLS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","75/1 STATION ROAD MEHRABAD SHIKOHABAD Uttar Pradesh INDIA 205135","Indian Non-Government Company"
"U63022UP2003PTC027248","13-02-2003","GUNJAN SHEETALAY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,500,000.00","14,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","Vill. Saray Lukman Paigu Road Sirsaganj Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027251","14-02-2003","SPECTRUM VENTURE INTERNATIONAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","1,775,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","JMD METAL 53/8, NAYA GANJ KANPUR Uttar Pradesh INDIA 208001","Indian Non-Government Company"
"U63022UP2003PTC027270","19-02-2003","SHITLA KATIYAR COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,500,000.00","8,250,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","117-Q-715SHARDA NAGAR KANPUR UTTAR PRADESH Uttar Pradesh INDIA 208025","Indian Non-Government Company"
"U63022UP2003PTC027281","24-02-2003","AMAR SHEETALAYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","14,913,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KAURARA ROAD SIRSAGANJ Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027306","6-03-2003","NIRMAL PRESERVATIVE AND COLD STORAGE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","3,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","PRAKASH MEDICAL STORES PANDOOL ROAD KAPTANGANJ BASTI Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC027335","17-03-2003","BADRI NARAYAN COLD STORAGE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KAKRAHI BAZAR DIBIYAPUR AURAIYA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC027347","24-03-2003","SHRI RAM SHARNAM COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","14,345,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","3/10A, PANCHWATI COMPOUND, JANAKPURI, ALIGARH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U63022UP2003PTC027357","27-03-2003","RAEBAREILLY SALON COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SALONDISTRIC RAEBAREILY Uttar Pradesh INDIA 209001","Indian Non-Government Company"
"U63022UP2003PTC027362","31-03-2003","NATHU SINGH COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","ADHYAPAK NAGAR SIRSAGANJ Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027409","16-04-2003","T.S ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","T.S.MARKET VILLAGE & POST KHANDAULI AGRA Uttar Pradesh INDIA 282006","Indian Non-Government Company"
"U63022UP2003PTC027414","21-04-2003","MOHAN ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","Mohan Ice & Cold Storage Saraiprayag, G.T. Road Kannauj Uttar Pradesh INDIA 209735","Indian Non-Government Company"
"U63022UP2003PTC027417","22-04-2003","L.R.COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,000,000.00","13,088,350.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KARAHAL CHAURAHA ETAWAH ROAD SIRSAGANJ Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027423","23-04-2003","MAA DURGE ICE AND COLD STORAGE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","B-28 SUHAG NAGAR TEJ NAGAR KAMLA NAGAR AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC027429","24-04-2003","L.P.S. COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","11,000,000.00","10,868,050.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","ETAWAH ROAD SIRSAGANJ Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027465","1-05-2003","DEVI DASS RAM DASS COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","96 NEW MARKET JEONI MANDI AGRA Uttar Pradesh INDIA 282010","Indian Non-Government Company"
"U63022UP2003PTC027479","5-05-2003","SISODIA ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,500,000.00","3,422,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","RAM NAGAR SHAMSHABAD ROAD FATEHABAD AGRA Uttar Pradesh INDIA 282006","Indian Non-Government Company"
"U63022UP2003PTC027480","5-05-2003","DEV COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,000,000.00","13,427,980.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","180 ETAWAH ROAD SIRSAGANJ Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027492","9-05-2003","UPADHYAY SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","25,000,000.00","24,282,470.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SHRI NAGAR PACHOKHARA FIROZABAD Uttar Pradesh INDIA 205135","Indian Non-Government Company"
"U63022UP2003PTC027516","19-05-2003","SHRI VEERBHAN SINGH COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","8,422,050.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SARAI BHARTHARAAGRA ROAD SIRSAGANJ FIROZABAD Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027520","20-05-2003","MANGLA MANGLAM COLD STORAGE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","105,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","37A/2/2 NEW MADHU NAGAR GWALIOR ROAD AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC027521","20-05-2003","CHIRANJILAL ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","7,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","MOHALA IMILIYAN SADABAD Uttar Pradesh INDIA 281001","Indian Non-Government Company"
"U63022UP2003PTC027528","21-05-2003","CHAKRADHARI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","6,649,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SARAI HAIBAT PURSIRSAGANJ SIRSAGANJ Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027529","22-05-2003","RAHI COLD STORAGE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","1/17 VISHNUPURI SURENDRA NAGAR ALIGARH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC027564","30-05-2003","R S SHEETALAYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","GANDHI NAGAR CHAORAHA G T ROAD BHONGAON MAINPURI Uttar Pradesh INDIA 205001","Indian Non-Government Company"
"U63022UP2003PTC027572","3-06-2003","MAA TARAGARH ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,300,000.00","8,300,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL-BISANA POST-BISANA HATHRAS Uttar Pradesh INDIA 204101","Indian Non-Government Company"
"U63022UP2003PTC027581","5-06-2003","SPARSH COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","4,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","C/O DR S P SINGH ARAON ROAD SIRSAGANJ Uttar Pradesh INDIA 205151","Indian Non-Government Company"
"U63022UP2003PTC027632","18-06-2003","SORAN SINGH ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","9,000,000.00","9,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL-TAJPUR POST- TASUGATEH SADABAD MAHAMAYA NAGAR Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC027661","27-06-2003","TYAGI FARMS AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,314,800.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","BINOVA NAGAR SADABAD HATHRAS Uttar Pradesh INDIA 281306","Indian Non-Government Company"
"U63022UP2003PTC027723","23-07-2003","MUNNI LAL ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","25,000,000.00","20,200,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","9/21KATRA STREET ALLIGARH UTTAR PRADESH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U63022UP2003PTC027749","30-07-2003","NANDISHWAR ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,500,000.00","6,100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","27/68 UMARIA GALI PATHWARI AGRA Uttar Pradesh INDIA 282003","Indian Non-Government Company"
"U63022UP2003PTC027794","18-08-2003","B.L.NARAYAN ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SASNI GATE BY PASS ROAD ALIGARH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U63022UP2003PTC027828","28-08-2003","KUNTI SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","4,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KANHIYA JUNIOR HIGH SCHOOL SADABAD HATRAS Uttar Pradesh INDIA 204101","Indian Non-Government Company"
"U63022UP2003PTC027835","1-09-2003","T.R.AND SONS BUSINESS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","5,606,770.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KHASRA NO. 1816 & 1820, NAGLA AASHA, NANDLAL PUR, HATHRAS ROAD AGRA Uttar Pradesh INDIA 282006","Indian Non-Government Company"
"U63022UP2003PTC027869","8-09-2003","RAMNAGAR REFRIGERATION & ICE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","2-DARBARI LAL SHARMA MARG, LUCKNOW LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC027895","18-09-2003","CHINTPURNI ICE & COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SHARMA BHAWAN OPPOSITE GIRLSINTER COLEGE SASNI MAHAMAYA NAGAR HATHRAS UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC028010","23-10-2003","FAUZI COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","2,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE-RATROIPOST-GANGIRI ATRAULI ALIGARH UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC028025","30-10-2003","K.P.SINGH & SONS COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","19,000,000.00","17,730,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","465SHAMBHOO NAGAR, SIKOHABAD UTTAR PRADESH Uttar Pradesh INDIA 205135","Indian Non-Government Company"
"U63022UP2003PTC028047","7-11-2003","BABA BHOLE BHANDARI SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","1,200,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","T-11, 3rd Floor, Maruti Plaza Sanjay Place Agra Uttar Pradesh INDIA 282002","Indian Non-Government Company"
"U63022UP2003PTC028152","17-12-2003","BATESHWAR NATH MAHARAJ ICE & COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","CHAURA MOHULLAFATEHABAD AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2003PTC028156","19-12-2003","PAWAN PRESERVATION & COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","PROFESSOR COLONYBY-PASS ROAD SHIKOHABAD UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PLC028576","29-04-2004","SURAJ SHEETALAYA LIMITED","ACTIVE","Public","Company Limited by Shares","6,500,000.00","6,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","966 RATAN LAL NAGAR KANPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028183","1-01-2004","CHARAN SINGH ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","19,742,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","GAMBHIR PATTI BISANAHATHRAS MAHAMAYA NAGAR UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028257","3-02-2004","DEVANSHU COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","28 HARI NAGARRAJPUR CHUNGI AGRA UTTAR PRADESH Uttar Pradesh INDIA 282001","Indian Non-Government Company"
"U63022UP2004PTC028317","20-02-2004","PRAGYA ICE AND COLD STORAGE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","6,500,000.00","4,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","413 NEW SINDHU NAGAR,KRISHNA NAGAR LUCKNOW UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028325","23-02-2004","SHREE KANHIYA PRESERVATION & COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","CHAURAHA MOHALLAFATEHABAD AGRA UTTAR PRADESH Uttar Pradesh INDIA 283111","Indian Non-Government Company"
"U63022UP2004PTC028433","23-03-2004","GYAN SHEETALAYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SAURIKH ROAD LALKAPUR CHHIBRAMAU KANNAUJ UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028440","24-03-2004","DERA BABA BADBAG SINGH COLD STORAGE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","G-100, SITE-5, GREATER NOIDAINDUSTRIAL AREA, KASNA, G.B.NAGAR G B NAGAR Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028443","25-03-2004","SHRIRADHA KRISHNA ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","13,000,000.00","13,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","RAMPYAREE VIHAR COLONY MELROSE BY PASS , G.T. ROAD ALIGARH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U63022UP2004PTC028459","29-03-2004","CHADDHA ICE AND COLD STORAGE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","A-8, SIDA, SATARIA, JAUNPUR A-8, SIDA, SATARIA, JAUNPUR Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028479","1-04-2004","ROOPAM COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,000,000.00","8,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SADABAD ROAD RAYA MATHURA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028545","20-04-2004","DESHWAL SHEET GRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","761,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","82 RASMI VIHAR AGRA Uttar Pradesh INDIA 282001","Indian Non-Government Company"
"U63022UP2004PTC028557","23-04-2004","PRADYUMNA ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","7,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","DEEP NAGAR T P NAGAR AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028643","19-05-2004","MAA SIDDHI DATRI SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","5,900,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","10 GAJANAN NAGAR, KOTHI MEENABAZAR SHAH GANJ AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028646","20-05-2004","SHRI P N AGARWAL SHEETALAYA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","7,890,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","Mauja Mujjafarpur, Fatehabad Road, Shamshabad, Agra Uttar Pradesh INDIA 283125","Indian Non-Government Company"
"U63022UP2004PTC028651","21-05-2004","MAYUR SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE SAWAIN, BARHAN ROAD ETMADPUR AGRA Uttar Pradesh INDIA 283202","Indian Non-Government Company"
"U63022UP2004PTC028652","21-05-2004","ACHNERA COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","11,000,000.00","4,930,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","MAIN MARKET VILLAGE & POST ACHNERA AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028665","25-05-2004","BAUHARE FOOD AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,620,000.00","2,612,500.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","SHAMSHABAD ROADVILLAGE & TEH FATEHABAD AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028712","8-06-2004","GANGOTRI ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","4,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","19/156,GOPALPURA, O.B.C. BANK BUILDING AGRA ROAD, SHAMSABAD AGRA Uttar Pradesh INDIA 283125","Indian Non-Government Company"
"U63022UP2004PTC028713","8-06-2004","FARAH ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","5,192,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","E-211 KAMLA NAGAR AGRA Uttar Pradesh INDIA 282005","Indian Non-Government Company"
"U63022UP2004PTC028759","22-06-2004","MANVENDRA ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,000,000.00","12,500,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILLAGE PARSARA POST OFFICE PARSARA DISTRICT HATHRAS Uttar Pradesh INDIA 204101","Indian Non-Government Company"
"U63022UP2004PTC028761","22-06-2004","MAA RAJ RAJESHWARI ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,500,000.00","14,330,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","8/292-D ENGINEERS COLONYNAGLA PADI AGRA UTTAR PRADESH Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028822","6-07-2004","RAM GOPAL SHEETGRAH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","8,000,000.00","8,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","46-B, BASANT VIHAR KAMLA NAGAR AGRA Uttar Pradesh INDIA 282005","Indian Non-Government Company"
"U63022UP2004PTC028841","8-07-2004","SRIMATI DEVI ICE AND COLD STORAGE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","14,000,000.00","14,000,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","KANWARI GANJALIGARH ALIGARH UTTAR PRADESH Uttar Pradesh INDIA 202001","Indian Non-Government Company"
"U63022UP2004PTC028867","16-07-2004","SADHNA SHEETGRAH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","6, KRISHNAPURI GARIBHADOURIYA TEH-SADAR AGRA Uttar Pradesh INDIA","Indian Non-Government Company"
"U63022UP2004PTC028868","16-07-2004","PUSHPLATA ICE AND COLD STORAGE PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Uttar Pradesh","RoC-Kanpur","Transport, storage and Communications","VILL-KAILORAHATHRAS JUNCTION HATHRAS Uttar Pradesh INDIA","Indian Non-Government Company"
