"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U74999UR2005PTC030504","16-08-2005","SHIVALIK TRADE LINKS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","40,000,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","32 E.C.ROAD,DEHRADUN DEHRADUN UTTRANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U74999UR2006PTC031237","19-01-2006","RELIANT SALES AND MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","867INDIRA NAGAR DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U74999UR2006PTC031396","17-02-2006","LFP MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","VILL VISHNUPURA PO JALHUPURAVARANASI VARANASI UTTAR PRADESH Uttarakhand INDIA","Indian Non-Government Company"
"U74999UR2006PTC031419","23-02-2006","ARUNAVA DREAM SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","227 RAJ PLAZA75 RAJPURROAD DEHRADUN UTTARANCHAL Uttarakhand INDIA","Indian Non-Government Company"
"U74999UR2006PTC031493","10-03-2006","KRIRA INTERNATIONAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","PLOT NO.33, SECTOR-6,11E, PANTNAGAR, Uttarakhand INDIA","Indian Non-Government Company"
"U74999UR2006PTC031497","10-03-2006","U.S. MOBILE TOWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","24, E.C.ROAD, SURVEY CHOWK, DEHRADUN Uttarakhand INDIA","Indian Non-Government Company"
"U74999UR2006PTC032209","28-07-2006","BLUEWATER TRADE WINDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","4, SIDDHARTH ENCLAVE GENMAHADEO SINGH ROAD BALLUPUR DEHRADUN-248001 DEHRADUN-248001 Uttarakhand INDIA","Indian Non-Government Company"
"U74999UR2006PTC032302","11-09-2006","BIRDY ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","200,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","22/3, PAHARI GALI, VIKAS NAGAR VIKAS NAGAR Uttarakhand INDIA 248198","Indian Non-Government Company"
"U74999UR2007PTC032412","21-05-2007","SAI TELECREATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Business Services","D - 11, 'POONAM PERSCMURERY HOUSE' ADARSH COLONY RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U74999UR2007PTC032472","13-09-2007","URTHING SOBLA HYDRO POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","250,000,000.00","342,760.00","Uttarakhand","RoC-Uttarakhand","Business Services","PLOT NO. 56, 1ST FLOOR, CITY CENTRE, KOCHAR COMPLEX, RAJPUR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2007PTC032530","17-12-2007","PLENUS PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","400,000.00","400,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","5, SHIV VIHAR ARYA NAGAR JWALAPUR HARIDWAR Uttarakhand INDIA 249407","Indian Non-Government Company"
"U74999UR2008PTC032585","13-03-2008","SUVIDHA HELPLINE MANPOWER RECRUITMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","71, RAJEEV GANDHI COLONY CANTT DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2008PTC032638","20-06-2008","DESIGNEWIT CONSULTING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Business Services","D 54 RACECOURSE DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2008PTC032640","26-06-2008","RPN AUTO PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","MADHUBAN, TURNER ROAD CLEMENT TOWN DEHRADUN Uttarakhand INDIA 248002","Indian Non-Government Company"
"U74999UR2008PTC032642","30-06-2008","BKS BILINGUAL EDUCATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","401/7, HEERA NAGAR HALDWANI Uttarakhand INDIA 263139","Indian Non-Government Company"
"U74999UR2008PTC032643","30-06-2008","VKJ HYDRO POWER PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","162 RAJPUR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2008PTC032644","1-07-2008","GEETANJALI ADVERTISERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","IIND FLOOR SHOPPING COMPLEX CHANDRACHARYA CHOWK HARIDWAR Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2008PTC032645","1-07-2008","HIMALAYAN HOSPITALITY EDUCATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","100,300.00","Uttarakhand","RoC-Uttarakhand","Business Services","51/5 RAJPUR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2008PTC032646","2-07-2008","FINAL TOUCH ACCOUNTING SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","16-B LYTTON ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2008PTC032647","8-07-2008","TALENT SEARCH EDUCATIONAL CONSULTANCY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Business Services","C/O KALPTARU ENTERPRISES MAIN SAHARANPUR ROAD SUBHASH NAGAR DEHRADUN Uttarakhand INDIA 248002","Others"
"U74999UR2008PTC032648","9-07-2008","MUNJAL HYDRO POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","3 P/8, SECTOR-10, 11E, SIDCUL HARIDWAR Uttarakhand INDIA 249403","Indian Non-Government Company"
"U74999UR2008PTC032651","14-07-2008","KOTESHWAR POWER PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Uttarakhand","RoC-Uttarakhand","Business Services","Upper Sarthi Vihar P.O. Nehru Gram Dehradun Uttarakhand INDIA 248001","Others"
"U74999UR2008PTC032656","4-08-2008","GMP PHARMA INSTITUTE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","Near Sudhowala JHAJRA Dehardun Uttarakhand INDIA 248007","Others"
"U74999UR2009PTC032778","10-02-2009","MASY E COMMERCE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","200,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","241/234,BLOCK-1 KHURBURRA MOHALLA DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2009PTC032826","16-04-2009","SAMEER CREATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","HOUSE NO. 15, D, BLOCK, AJABPUR KHURD SARASWATI VIHAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2009PTC032851","21-05-2009","G-NEXT INFOSOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","H. No. 143, BHAGCHURI TEHESIL KHATIMA KHATIMA Uttarakhand INDIA 262308","Indian Non-Government Company"
"U74999UR2009PTC032971","13-10-2009","UNNATI POWER AND INFRASTRUCTURE PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","34-35 MAYUR VIHAR KANDOLI DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2009PTC033014","7-12-2009","HIRAL REMEDIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","C/O PRABHAKAR SHARMA, DIVYA COMPLEX OPP. RAILWAY STATION, U.S. NAGAR KASIPUR Uttarakhand INDIA 244713","Indian Non-Government Company"
"U74999UR2010PTC033298","8-10-2010","MAA SHEETLA AUTOWHEELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","45,000,000.00","42,098,800.00","Uttarakhand","RoC-Uttarakhand","Business Services","MAA SHEETLA TOWER RAMPUR ROAD HALDWANI Uttarakhand INDIA 263139","Indian Non-Government Company"
"U74999UR2010PTC033313","22-10-2010","AVENS HERBAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,500,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","257 PHASE I VASANT VIHAR DEHRADUN Uttarakhand INDIA 248006","Indian Non-Government Company"
"U74999UR2011NPL033648","5-09-2011","F C DOON SPORTS","ACTIVE","Private","Company Limited by Guarantee",NA,"40,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","52/10 RAJPUR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PLC000033","8-12-2011","UNIMAX AGROTECH INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","34,296,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","Shop No. 1, 2 & 3, Second Floor, Business Plaza Rudrapur Uttarakhand INDIA 263153","Indian Non-Government Company"
"U74999UR2011PTC000003","21-11-2011","BISDO INFOTECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","216 SANDHU CENTER NEAR MDDA DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000007","22-11-2011","MANTRA MUSIC & FILMS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","200,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","23 OM VIHAR AJABPUR KALAN DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000012","23-11-2011","SARYU HYDROELECTRIC POWER PRODUCER COMPANY LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","300,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","DHAULADEVI ALMORA Uttarakhand INDIA 263622","Indian Non-Government Company"
"U74999UR2011PTC000013","23-11-2011","SWASTIK INVESTECH SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","175,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","A11,2ND FLOOR,JOHAR COMPLEX TILAK ROAD, RISHIKESH Uttarakhand INDIA 249201","Indian Non-Government Company"
"U74999UR2011PTC000016","30-11-2011","UTTARANCHAL TOTAL SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","300,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","E-25, KEVAL VIHAR, ADHOIWALA, SAHASTRADHARA ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000020","30-11-2011","KEVAL DESIGNS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","18,DHAMAWALA BAZAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000024","1-12-2011","VAISHNAV REMEDIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","H. No. 292, Ganeshpur Roorkee Haridwar Uttarakhand INDIA 247667","Indian Non-Government Company"
"U74999UR2011PTC000034","8-12-2011","T3 KNOWLEDGE SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","H.NO. 55, KHASRA NO. 569 NEAR SHEESH MAHAL DAMWADOONGA BANDOBASTI HALDWANI Uttarakhand INDIA 263126","Indian Non-Government Company"
"U74999UR2011PTC000036","8-12-2011","RED BRICK MARKETIX SOLUTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","RUDRA PRATAP SHUKLA,C/O CHANDRA MOHAN KHARE KRISHNA WIKUNG,AMAN VIHAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000037","8-12-2011","NY WARDROBE ESSENTIALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","2, GURU ROAD PATEL NAGAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000038","12-12-2011","SMN TRADELINK CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","200,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","64/59, PNB Enclave Simla Road Dehradun Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000039","14-12-2011","UTTARANCHAL ORGANIC FOOD & HERBS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","VILLAGE- FAYATNOLA ( NAUGAON), POST- KANOLI, RANIKHET Uttarakhand INDIA 263664","Indian Non-Government Company"
"U74999UR2011PTC000042","14-12-2011","INDIES MANAGEMENT SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","H. NO. 1 KHEDA COLONY RUDRAPUR Uttarakhand INDIA 263153","Indian Non-Government Company"
"U74999UR2011PTC000048","16-12-2011","INCREDIBLE HOLDINGS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","858 INDIRA NAGAR COLONY DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000049","19-12-2011","ROADS UNTRAVELLED PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","31/1 PRITAM ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000055","26-12-2011","AMELIORATE SERVICES AND SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","LANE NO 2 INDER BABA MARG DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000057","26-12-2011","FOUR 'S' TECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","1/36, KHURBURA MOHALLA BINDAL ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC000063","26-12-2011","BIONATURALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","COUNTRY INN, BHIMTAL, MEHRAGAON NAINITAL Uttarakhand INDIA 263132","Indian Non-Government Company"
"U74999UR2011PTC000066","29-12-2011","TECH HERMES","ACTIVE","Private","Company Limited by Shares","2,500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","HARIPUR KANWALI NEAR MEHARWAL TRADERS GMS ROAD DEHRA DUN Uttarakhand INDIA 248006","Indian Non-Government Company"
"U74999UR2011PTC000067","29-12-2011","LIFE LONG GLOBAL SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","C/O SACHIN VOHRA, JAI DURGA COLONEY NEAR UNIYAL GENRAL STORE, NAWABI ROAD HALDWANI Uttarakhand INDIA 263139","Indian Non-Government Company"
"U74999UR2011PTC000068","29-12-2011","DYNAMIC ERA EVENTS AND PRODUCTION HOUSE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","47DA MADANPUR HALDWANI Uttarakhand INDIA 263139","Indian Non-Government Company"
"U74999UR2011PTC033592","25-07-2011","ANBU INFRATECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","16,200,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","32 MDDA COLONY SAHASTRADHARA ENCLAVE , P.O KANDOLI DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC033595","25-07-2011","RCON SALE & MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","H. NO. 164, WARD NO. 2, RAJEEV NAGAR, LAL KUAN Uttarakhand INDIA 262402","Indian Non-Government Company"
"U74999UR2011PTC033669","22-09-2011","KEEPER WATER SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","Arora Market Tanakpur Road Khatima, U S Nagar Uttarakhand INDIA 262308","Indian Non-Government Company"
"U74999UR2011PTC033673","26-09-2011","SAVVYSS VOICE SOLUTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","House No. 53 Thakurpur, Premnagar Dehradun Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC033697","21-10-2011","SEVEN VOYAGES CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","Johri Gaon Garhi Cantt Dehradun Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2011PTC033700","24-10-2011","ALOJAN PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","H.NO. 50, First Floor Friends Colony, Rudrapur Uttarakhand INDIA 263153","Indian Non-Government Company"
"U74999UR2011PTC033707","4-11-2011","BSN WELLNESS TRADEMART PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","REHAN MARKET C/O MOHD REHAN NEAR STADIUM, RAM NAGAR ROAD KASHIPUR Uttarakhand INDIA 244713","Indian Non-Government Company"
"U74999UR2011PTC033711","11-11-2011","ANUSID CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","170/2 OLD DALANWALA ANSHIK OLD DALANWALA DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PLC000297","19-06-2012","PALM COTTAGES AND RESORTS LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","LADPUR RAIPUR, OPPOSITE TELEPHONE EXCHANGE DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PLC000300","20-06-2012","PALM FINANCIAL SOLUTIONS LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","LADPUR RAIPUR, OPPOSITE TELEPHONE EXCHANGE DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PLC000319","10-07-2012","GREEN BHOOMI AGROTECH INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","NAU GHATT ROAD, VIKAS NAGAR DEHRADUN Uttarakhand INDIA 248142","Indian Non-Government Company"
"U74999UR2012PTC000082","12-01-2012","HMI INFRASTRUCTURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","Jagnath Complex, Near Vishal Mega Mart L.R.Sah Road Almora Uttarakhand INDIA 263601","Indian Non-Government Company"
"U74999UR2012PTC000083","12-01-2012","MINDBLOWING ADVENTURES RESORT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","16-B SUBHASH ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000087","19-01-2012","HIMALAYAN FERTILITY PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","16-B SUBHASH ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000089","23-01-2012","OM ELECTRICALS SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","Q 39 SHIVALIK NAGAR, KALASTAR Q, BHEL, RANIPUR TA HARIDWAR Uttarakhand INDIA 241312","Indian Non-Government Company"
"U74999UR2012PTC000096","25-01-2012","NIRVANA ABODE SPA AND RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","19/2, RAJ VIHAR DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000100","27-01-2012","ATTITUDE CREATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","THE WINNING EDGE COMPLEX SATI KUND KANKHAL HARIDWAR HARIDWAR Uttarakhand INDIA 249408","Indian Non-Government Company"
"U74999UR2012PTC000103","30-01-2012","CLASSIC VICTORY TRAVELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","19, Adarsh Nagar Rishikesh Uttarakhand INDIA 249201","Indian Non-Government Company"
"U74999UR2012PTC000106","30-01-2012","SAI SALES MULTI MART PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","SHUBHDELLS COLONY, NEAR WISDOM JUNIOR HIGH SCHOOL GANGAPUR ROAD, Rudrapur Uttarakhand INDIA 263145","Indian Non-Government Company"
"U74999UR2012PTC000114","8-02-2012","HIMADRI AGRICULTURAL PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","KHASRA NO. 1, VILL. CENTRAL HOPE TOWN PARGANA PACHWA DOON, RAMPUR KANCHIWALA ROAD SELAQUI Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000117","9-02-2012","JMC HI TECH EQUIPMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","GANESH VIHAR - A, LANE NO - 6, AJABPUR KHURD, DEHRADUN DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000118","9-02-2012","HIMALAYAN GREENTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","LAXMAN ENCLAVE DELHI FARM, HARAWALA DEHRADUN Uttarakhand INDIA 248160","Indian Non-Government Company"
"U74999UR2012PTC000119","9-02-2012","PAGIA STEELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","BAZPUR KASHIPUR KASHIPUR Uttarakhand INDIA 244713","Indian Non-Government Company"
"U74999UR2012PTC000123","13-02-2012","PAL PRATEEK AUTO SALES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","8,000,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","NEAR GANESH KATTHA FACTORY RAMPUR ROAD, HALDWANI HALDWANI Uttarakhand INDIA 263139","Indian Non-Government Company"
"U74999UR2012PTC000124","13-02-2012","NEW ERA MARINE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","4, 2ND FLOOR, J.N. PLAZA NEAR PRINCE CHOWK DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000130","17-02-2012","MOUNTAINEDGE CONSTRUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","VILLAGE-SUPI POST OFFICE-SATBUNGA, PATWARI- SATBUNGA NAINITAL Uttarakhand INDIA 263158","Indian Non-Government Company"
"U74999UR2012PTC000131","17-02-2012","BKRS ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","53, ASHOK NAGAR ROORKEE Uttarakhand INDIA 247667","Indian Non-Government Company"
"U74999UR2012PTC000139","24-02-2012","NEK CONSULTANTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","75/7 RAJPUR ROAD DEHRADUN Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000142","27-02-2012","MOUNTAINVIEW RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","19, Rajpur Road ,kwality Complex, Dehradun Dehradun Uttarakhand INDIA 248001","Indian Non-Government Company"
"U74999UR2012PTC000151","29-02-2012","KSN DREAMS WAY MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Uttarakhand","RoC-Uttarakhand","Business Services","156, Manakpur Adampur Jhabrera Roorkee Uttarakhand INDIA 247665","Indian Non-Government Company"
